split	image_name	label_file	line_no	class_id	class_name	x_center	y_center	width	height	issue_type	action	reviewer	note	class_label	duplicate	dataset_action	x_center_clean	y_center_clean	width_clean	height_clean
train	Scab (190)	Scab (190).txt	2	3	Scab	0.088108	0.51454	0.176215	0.388455	ambiguous	hold	¿Ãµø«ı	¡§ªÛ¿Œ¡ˆ Scab¿Œ¡ˆ ∆«¥‹ æ» µ 	Disease	0	include	0.088108	0.51454	0.176215	0.388455
train	Scab (192)	Scab (192).txt	1	3	Scab	0.462674	0.651259	0.630787	0.62283	none	keep	¿Ãµø«ı		Disease	0	include	0.462674	0.651259	0.630787	0.62283
train	Scab (193)	Scab (193).txt	1	3	Scab	0.293403	0.770833	0.552662	0.458333	none	keep	¿Ãµø«ı		Disease	0	include	0.293403	0.770833	0.552662	0.458333
train	Scab (193)	Scab (193).txt	2	3	Scab	0.755932	0.588325	0.488137	0.401476	none	keep	¿Ãµø«ı		Disease	0	include	0.755932	0.588325	0.488137	0.401476
train	Scab (194)	Scab (194).txt	1	3	Scab	0.595775	0.701172	0.619213	0.527344	none	keep	¿Ãµø«ı		Disease	0	include	0.595775	0.701172	0.619213	0.527344
train	Scab (195)	Scab (195).txt	1	3	Scab	0.484375	0.528646	0.807292	0.633681	none	keep	¿Ãµø«ı		Disease	0	include	0.484375	0.528646	0.807292	0.633681
train	Scab (196)	Scab (196).txt	1	3	Scab	0.51765	0.646918	0.520833	0.457899	none	keep	¿Ãµø«ı		Disease	0	include	0.51765	0.646918	0.520833	0.457899
train	Scab (197)	Scab (197).txt	1	3	Scab	0.521991	0.74566	0.477431	0.407986	none	keep	¿Ãµø«ı		Disease	0	include	0.521991	0.74566	0.477431	0.407986
train	Scab (197)	Scab (197).txt	2	3	Scab	0.326678	0.223741	0.462963	0.384115	none	keep	¿Ãµø«ı		Disease	0	include	0.326678	0.223741	0.462963	0.384115
train	Scab (198)	Scab (198).txt	1	3	Scab	0.414931	0.755642	0.558449	0.488715	none	keep	¿Ãµø«ı		Disease	0	include	0.414931	0.755642	0.558449	0.488715
train	Scab (198)	Scab (198).txt	2	3	Scab	0.224103	0.337674	0.448206	0.520833	none	keep	¿Ãµø«ı		Disease	0	include	0.224103	0.337674	0.448206	0.520833
train	Scab (199)	Scab (199).txt	1	3	Scab	0.422164	0.687066	0.578704	0.568576	none	keep	¿Ãµø«ı		Disease	0	include	0.422164	0.687066	0.578704	0.568576
train	Scab (199)	Scab (199).txt	2	3	Scab	0.642072	0.933594	0.480324	0.132812	none	keep	¿Ãµø«ı		Disease	0	include	0.642072	0.933594	0.480324	0.132812
train	Scab (2)	Scab (2).txt	1	3	Scab	0.529225	0.689453	0.538194	0.621094	none	keep	¿Ãµø«ı		Disease	0	include	0.529225	0.689453	0.538194	0.621094
train	Scab (2)	Scab (2).txt	2	3	Scab	0.633391	0.263889	0.451389	0.442708	none	keep	¿Ãµø«ı		Disease	0	include	0.633391	0.263889	0.451389	0.442708
train	Scab (20)	Scab (20).txt	1	3	Scab	0.413484	0.544922	0.399306	0.436198	none	keep	¿Ãµø«ı		Disease	0	include	0.413484	0.544922	0.399306	0.436198
train	Scab (21)	Scab (21).txt	1	3	Scab	0.497396	0.634983	0.584491	0.494792	none	keep	¿Ãµø«ı		Disease	0	include	0.497396	0.634983	0.584491	0.494792
train	Scab (22)	Scab (22).txt	1	3	Scab	0.535012	0.569878	0.474537	0.481771	none	keep	¿Ãµø«ı		Disease	0	include	0.535012	0.569878	0.474537	0.481771
train	Scab (23)	Scab (23).txt	1	3	Scab	0.691461	0.214048	0.327148	0.412326	none	keep	¿Ãµø«ı		Disease	0	include	0.691461	0.214048	0.327148	0.412326
train	Scab (23)	Scab (23).txt	2	3	Scab	0.64426	0.538484	0.480143	0.575087	none	keep	¿Ãµø«ı		Disease	0	include	0.64426	0.538484	0.480143	0.575087
train	Scab (24)	Scab (24).txt	1	3	Scab	0.490162	0.601345	0.570023	0.557726	none	keep	¿Ãµø«ı		Disease	0	include	0.490162	0.601345	0.570023	0.557726
train	Scab (25)	Scab (25).txt	1	3	Scab	0.458333	0.680556	0.541088	0.512153	none	keep	¿Ãµø«ı		Disease	0	include	0.458333	0.680556	0.541088	0.512153
train	Scab (25)	Scab (25).txt	2	3	Scab	0.702836	0.705512	0.300926	0.392795	ambiguous	hold	¿Ãµø«ı	∞°∑¡¡Æ ∆«¥‹ ∫“∞°	Disease	0	include	0.702836	0.705512	0.300926	0.392795
train	Scab (25)	Scab (25).txt	3	3	Scab	0.786748	0.440755	0.208333	0.167101	ambiguous	hold	¿Ãµø«ı	∞°∑¡¡Æ ∆«¥‹ ∫“∞°	Disease	0	include	0.786748	0.440755	0.208333	0.167101
train	Scab (27)	Scab (27).txt	1	3	Scab	0.427951	0.607856	0.810185	0.62717	none	keep	¿Ãµø«ı		Disease	0	include	0.427951	0.607856	0.810185	0.62717
train	Scab (28)	Scab (28).txt	1	3	Scab	0.575521	0.694661	0.41088	0.31901	none	keep	¿Ãµø«ı		Disease	0	include	0.575521	0.694661	0.41088	0.31901
train	Scab (28)	Scab (28).txt	2	3	Scab	0.253038	0.616536	0.506076	0.414497	ambiguous	hold	¿Ãµø«ı	∆«¥‹ ∫“∞°	Disease	0	include	0.253038	0.616536	0.506076	0.414497
train	Scab (3)	Scab (3).txt	1	3	Scab	0.497396	0.701172	0.422454	0.501302	none	keep	¿Ãµø«ı		Disease	0	include	0.497396	0.701172	0.422454	0.501302
train	Scab (30)	Scab (30).txt	1	3	Scab	0.510417	0.590495	0.581597	0.536024	none	keep	¿Ãµø«ı		Disease	0	include	0.510417	0.590495	0.581597	0.536024
train	Scab (31)	Scab (31).txt	1	3	Scab	0.578414	0.627387	0.416667	0.323351	none	keep	¿Ãµø«ı		Disease	0	include	0.578414	0.627387	0.416667	0.323351
train	Scab (33)	Scab (33).txt	1	3	Scab	0.336806	0.66645	0.506366	0.483941	none	keep	¿Ãµø«ı		Disease	0	include	0.336806	0.66645	0.506366	0.483941
train	Scab (34)	Scab (34).txt	1	3	Scab	0.344039	0.220486	0.092593	0.091146	ambiguous	hold	¿Ãµø«ı	∞°∑¡¡Æ ∆«¥‹ ∫“∞°	Disease	0	include	0.344039	0.220486	0.092593	0.091146
train	Scab (34)	Scab (34).txt	2	3	Scab	0.527778	0.59375	0.350116	0.303819	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.59375	0.350116	0.303819
train	Scab (34)	Scab (34).txt	3	3	Scab	0.193576	0.280165	0.092593	0.075955	ambiguous	hold	¿Ãµø«ı	∞°∑¡¡Æ ∆«¥‹ ∫“∞°	Disease	0	include	0.193576	0.280165	0.092593	0.075955
train	Scab (36)	Scab (36).txt	1	3	Scab	0.491609	0.639323	0.439815	0.355903	none	keep	¿Ãµø«ı		Disease	0	include	0.491609	0.639323	0.439815	0.355903
train	Scab (37)	Scab (37).txt	1	3	Scab	0.73622	0.485315	0.485026	0.659722	none	keep	¿Ãµø«ı		Disease	0	include	0.73622	0.485315	0.485026	0.659722
train	Scab (38)	Scab (38).txt	1	3	Scab	0.626157	0.688151	0.460069	0.427517	none	keep	¿Ãµø«ı		Disease	0	include	0.626157	0.688151	0.460069	0.427517
train	Scab (38)	Scab (38).txt	2	3	Scab	0.789641	0.326823	0.167824	0.143229	none	keep	¿Ãµø«ı		Disease	0	include	0.789641	0.326823	0.167824	0.143229
train	Scab (39)	Scab (39).txt	1	3	Scab	0.527778	0.75217	0.581597	0.412326	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.75217	0.581597	0.412326
train	Scab (4)	Scab (4).txt	1	3	Scab	0.498843	0.633898	0.350116	0.410156	none	keep	¿Ãµø«ı		Disease	0	include	0.498843	0.633898	0.350116	0.410156
train	Scab (40)	Scab (40).txt	1	3	Scab	0.498843	0.563368	0.656829	0.651042	none	keep	¿Ãµø«ı		Disease	0	include	0.498843	0.563368	0.656829	0.651042
train	Scab (41)	Scab (41).txt	1	3	Scab	0.416377	0.687283	0.769676	0.625434	none	keep	¿Ãµø«ı		Disease	0	include	0.416377	0.687283	0.769676	0.625434
train	Scab (42)	Scab (42).txt	1	3	Scab	0.506076	0.615451	0.416667	0.421007	none	keep	¿Ãµø«ı		Disease	0	include	0.506076	0.615451	0.416667	0.421007
train	Scab (43)	Scab (43).txt	1	3	Scab	0.417824	0.491753	0.627894	0.533854	none	keep	¿Ãµø«ı		Disease	0	include	0.417824	0.491753	0.627894	0.533854
train	Scab (44)	Scab (44).txt	1	3	Scab	0.786748	0.172092	0.364583	0.344184	none	keep	¿Ãµø«ı		Disease	0	include	0.786748	0.172092	0.364583	0.344184
train	Scab (44)	Scab (44).txt	2	3	Scab	0.540799	0.699002	0.439815	0.405816	none	keep	¿Ãµø«ı		Disease	0	include	0.540799	0.699002	0.439815	0.405816
train	Scab (45)	Scab (45).txt	1	3	Scab	0.468461	0.640408	0.457176	0.440538	none	keep	¿Ãµø«ı		Disease	0	include	0.468461	0.640408	0.457176	0.440538
train	Scab (46)	Scab (46).txt	1	3	Scab	0.514757	0.663194	0.619213	0.494792	none	keep	¿Ãµø«ı		Disease	0	include	0.514757	0.663194	0.619213	0.494792
train	Scab (47)	Scab (47).txt	1	3	Scab	0.555266	0.60026	0.376157	0.390625	none	keep	¿Ãµø«ı		Disease	0	include	0.555266	0.60026	0.376157	0.390625
train	Scab (48)	Scab (48).txt	1	3	Scab	0.407697	0.580729	0.543981	0.477431	none	keep	¿Ãµø«ı		Disease	0	include	0.407697	0.580729	0.543981	0.477431
train	Scab (49)	Scab (49).txt	1	3	Scab	0.904948	0.590495	0.190104	0.171441	none	keep	¿Ãµø«ı		Disease	0	include	0.904948	0.590495	0.190104	0.171441
train	Scab (49)	Scab (49).txt	2	3	Scab	0.61603	0.407118	0.138889	0.121528	none	keep	¿Ãµø«ı		Disease	0	include	0.61603	0.407118	0.138889	0.121528
train	Scab (49)	Scab (49).txt	3	2	Healthy	0.808449	0.21072	0.211227	0.201823	class_wrong	hold	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.808449	0.21072	0.211227	0.201823
train	Scab (49)	Scab (49).txt	4	3	Scab	0.222512	0.291016	0.150463	0.128038	none	keep	¿Ãµø«ı		Disease	0	include	0.222512	0.291016	0.150463	0.128038
train	Scab (49)	Scab (49).txt	5	3	Scab	0.377315	0.640408	0.321181	0.292969	none	keep	¿Ãµø«ı		Disease	0	include	0.377315	0.640408	0.321181	0.292969
train	Scab (49)	Scab (49).txt	6	3	Scab	0.662326	0.674045	0.416667	0.351562	none	keep	¿Ãµø«ı		Disease	0	include	0.662326	0.674045	0.416667	0.351562
train	Scab (5)	Scab (5).txt	1	3	Scab	0.553819	0.649089	0.338542	0.436198	none	keep	¿Ãµø«ı		Disease	0	include	0.553819	0.649089	0.338542	0.436198
train	Scab (50)	Scab (50).txt	1	3	Scab	0.678241	0.87283	0.442708	0.25434	none	keep	¿Ãµø«ı		Disease	0	include	0.678241	0.87283	0.442708	0.25434
train	Scab (50)	Scab (50).txt	2	3	Scab	0.487269	0.688151	0.541088	0.457899	none	keep	¿Ãµø«ı		Disease	0	include	0.487269	0.688151	0.541088	0.457899
train	Scab (51)	Scab (51).txt	1	3	Scab	0.449653	0.637153	0.396412	0.355903	none	keep	¿Ãµø«ı		Disease	0	include	0.449653	0.637153	0.396412	0.355903
train	Scab (52)	Scab (52).txt	1	3	Scab	0.571181	0.599175	0.546875	0.575087	none	keep	¿Ãµø«ı		Disease	0	include	0.571181	0.599175	0.546875	0.575087
train	Scab (52)	Scab (52).txt	2	2	Healthy	0.432292	0.200304	0.610532	0.400608	class_wrong	hold	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.432292	0.200304	0.610532	0.400608
train	Scab (53)	Scab (53).txt	1	3	Scab	0.553819	0.757595	0.546875	0.46224	none	keep	¿Ãµø«ı		Disease	0	include	0.553819	0.757595	0.546875	0.46224
train	Scab (53)	Scab (53).txt	2	3	Scab	0.167679	0.59375	0.335359	0.616319	none	keep	¿Ãµø«ı		Disease	0	include	0.167679	0.59375	0.335359	0.616319
train	Scab (55)	Scab (55).txt	1	3	Scab	0.555266	0.787977	0.393519	0.266927	none	keep	¿Ãµø«ı		Disease	0	include	0.555266	0.787977	0.393519	0.266927
train	Scab (55)	Scab (55).txt	2	3	Scab	0.477141	0.52322	0.41088	0.31033	none	keep	¿Ãµø«ı		Disease	0	include	0.477141	0.52322	0.41088	0.31033
train	Scab (56)	Scab (56).txt	1	3	Scab	0.213976	0.612196	0.427951	0.540365	none	keep	¿Ãµø«ı		Disease	0	include	0.213976	0.612196	0.427951	0.540365
train	Scab (56)	Scab (56).txt	2	3	Scab	0.555266	0.543837	0.376157	0.368924	none	keep	¿Ãµø«ı		Disease	0	include	0.555266	0.543837	0.376157	0.368924
train	Scab (57)	Scab (57).txt	1	3	Scab	0.480035	0.536241	0.422454	0.340712	none	keep	¿Ãµø«ı		Disease	0	include	0.480035	0.536241	0.422454	0.340712
train	Scab (58)	Scab (58).txt	1	3	Scab	0.501736	0.567708	0.610532	0.633681	none	keep	¿Ãµø«ı		Disease	0	include	0.501736	0.567708	0.610532	0.633681
train	Scab (59)	Scab (59).txt	1	3	Scab	0.458333	0.616536	0.535301	0.505642	none	keep	¿Ãµø«ı		Disease	0	include	0.458333	0.616536	0.535301	0.505642
train	Scab (6)	Scab (6).txt	1	3	Scab	0.51765	0.67947	0.578704	0.479601	none	keep	¿Ãµø«ı		Disease	0	include	0.51765	0.67947	0.578704	0.479601
train	Scab (60)	Scab (60).txt	1	3	Scab	0.433738	0.67296	0.688657	0.63151	none	keep	¿Ãµø«ı		Disease	0	include	0.433738	0.67296	0.688657	0.63151
train	Scab (61)	Scab (61).txt	1	3	Scab	0.495949	0.546007	0.367477	0.364583	none	keep	¿Ãµø«ı		Disease	0	include	0.495949	0.546007	0.367477	0.364583
train	Scab (62)	Scab (62).txt	1	3	Scab	0.426505	0.627387	0.67419	0.670573	none	keep	¿Ãµø«ı		Disease	0	include	0.426505	0.627387	0.67419	0.670573
train	Scab (65)	Scab (65).txt	1	3	Scab	0.453993	0.548177	0.474537	0.559896	none	keep	¿Ãµø«ı		Disease	0	include	0.453993	0.548177	0.474537	0.559896
train	Scab (65)	Scab (65).txt	2	3	Scab	0.821036	0.501519	0.357928	0.423177	none	keep	¿Ãµø«ı		Disease	0	include	0.821036	0.501519	0.357928	0.423177
train	Scab (65)	Scab (65).txt	3	3	Scab	0.705729	0.655599	0.271991	0.379774	none	keep	¿Ãµø«ı		Disease	0	include	0.705729	0.655599	0.271991	0.379774
train	Scab (66)	Scab (66).txt	1	3	Scab	0.589988	0.44401	0.613426	0.603299	none	keep	¿Ãµø«ı		Disease	0	include	0.589988	0.44401	0.613426	0.603299
train	Scab (67)	Scab (67).txt	1	3	Scab	0.610243	0.688151	0.480324	0.609809	none	keep	¿Ãµø«ı		Disease	0	include	0.610243	0.688151	0.480324	0.609809
train	Scab (68)	Scab (68).txt	1	3	Scab	0.461227	0.578559	0.743634	0.477431	none	keep	¿Ãµø«ı		Disease	0	include	0.461227	0.578559	0.743634	0.477431
train	Scab (68)	Scab (68).txt	2	3	Scab	0.164786	0.786024	0.329572	0.427951	none	keep	¿Ãµø«ı		Disease	0	include	0.164786	0.786024	0.329572	0.427951
train	Scab (69)	Scab (69).txt	1	3	Scab	0.529225	0.72526	0.601852	0.549479	none	keep	¿Ãµø«ı		Disease	0	include	0.529225	0.72526	0.601852	0.549479
train	Scab (71)	Scab (71).txt	1	3	Scab	0.484375	0.673177	0.668403	0.653646	none	keep	¿Ãµø«ı		Disease	0	include	0.484375	0.673177	0.668403	0.653646
train	Scab (71)	Scab (71).txt	2	3	Scab	0.271701	0.210069	0.41088	0.420139	none	keep	¿Ãµø«ı		Disease	0	include	0.271701	0.210069	0.41088	0.420139
train	Scab (72)	Scab (72).txt	1	3	Scab	0.789641	0.771701	0.289352	0.394965	none	keep	¿Ãµø«ı		Disease	0	include	0.789641	0.771701	0.289352	0.394965
train	Scab (72)	Scab (72).txt	2	3	Scab	0.364294	0.631727	0.462963	0.609809	none	keep	¿Ãµø«ı		Disease	0	include	0.364294	0.631727	0.462963	0.609809
train	Scab (72)	Scab (72).txt	3	3	Scab	0.300637	0.236762	0.179398	0.167101	none	keep	¿Ãµø«ı		Disease	0	include	0.300637	0.236762	0.179398	0.167101
train	Scab (73)	Scab (73).txt	1	3	Scab	0.393229	0.59809	0.578704	0.62934	none	keep	¿Ãµø«ı		Disease	0	include	0.393229	0.59809	0.578704	0.62934
train	Scab (73)	Scab (73).txt	2	3	Scab	0.682581	0.452691	0.399306	0.342882	none	keep	¿Ãµø«ı		Disease	0	include	0.682581	0.452691	0.399306	0.342882
train	Scab (75)	Scab (75).txt	1	3	Scab	0.490162	0.692491	0.477431	0.436198	none	keep	¿Ãµø«ı		Disease	0	include	0.490162	0.692491	0.477431	0.436198
train	Scab (76)	Scab (76).txt	1	3	Scab	0.527778	0.511285	0.668403	0.525174	none	keep	¿Ãµø«ı		Disease	0	include	0.527778	0.511285	0.668403	0.525174
train	Scab (78)	Scab (78).txt	1	3	Scab	0.655093	0.479818	0.529514	0.46224	none	keep	¿Ãµø«ı		Disease	0	include	0.655093	0.479818	0.529514	0.46224
train	Scab (78)	Scab (78).txt	2	3	Scab	0.954138	0.223741	0.091725	0.167101	ambiguous	hold	¿Ãµø«ı		Disease	0	include	0.954138	0.223741	0.091725	0.167101
train	Scab (79)	Scab (79).txt	1	3	Scab	0.584201	0.490668	0.561343	0.492622	none	keep	¿Ãµø«ı		Disease	0	include	0.584201	0.490668	0.561343	0.492622
train	Scab (79)	Scab (79).txt	2	3	Scab	0.859086	0.147786	0.185185	0.175781	none	keep	¿Ãµø«ı		Disease	0	include	0.859086	0.147786	0.185185	0.175781
train	Scab (81)	Scab (81).txt	1	3	Scab	0.520544	0.721788	0.572917	0.546875	none	keep	¿Ãµø«ı		Disease	0	include	0.520544	0.721788	0.572917	0.546875
train	Scab (81)	Scab (81).txt	2	3	Scab	0.232639	0.537326	0.245949	0.260417	none	keep	¿Ãµø«ı		Disease	0	include	0.232639	0.537326	0.245949	0.260417
train	Scab (82)	Scab (82).txt	1	3	Scab	0.498843	0.680556	0.425347	0.390625	none	keep	¿Ãµø«ı		Disease	0	include	0.498843	0.680556	0.425347	0.390625
train	Scab (83)	Scab (83).txt	1	3	Scab	0.420718	0.644748	0.500579	0.549045	none	keep	¿Ãµø«ı		Disease	0	include	0.420718	0.644748	0.500579	0.549045
train	Scab (83)	Scab (83).txt	2	3	Scab	0.941117	0.774957	0.117766	0.271267	none	keep	¿Ãµø«ı		Disease	0	include	0.941117	0.774957	0.117766	0.271267
train	Scab (83)	Scab (83).txt	3	3	Scab	0.894821	0.95421	0.210359	0.09158	none	keep	¿Ãµø«ı		Disease	0	include	0.894821	0.95421	0.210359	0.09158
train	Scab (85)	Scab (85).txt	1	3	Scab	0.494502	0.67296	0.486111	0.410156	none	keep	¿Ãµø«ı		Disease	0	include	0.494502	0.67296	0.486111	0.410156
train	Scab (87)	Scab (87).txt	1	3	Scab	0.493056	0.590495	0.413773	0.379774	none	keep	¿Ãµø«ı		Disease	0	include	0.493056	0.590495	0.413773	0.379774
train	Scab (9)	Scab (9).txt	1	3	Scab	0.378762	0.66862	0.515046	0.427517	none	keep	¿Ãµø«ı		Disease	0	include	0.378762	0.66862	0.515046	0.427517
train	Scab (9)	Scab (9).txt	2	2	Healthy	0.842737	0.147135	0.314525	0.294271	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.842737	0.147135	0.314525	0.294271
train	Scab (90)	Scab (90).txt	1	3	Scab	0.453993	0.742622	0.520833	0.514757	none	keep	¿Ãµø«ı		Disease	0	include	0.453993	0.742622	0.520833	0.514757
train	Scab (90)	Scab (90).txt	2	3	Scab	0.092448	0.324653	0.184896	0.173611	none	keep	¿Ãµø«ı		Disease	0	include	0.092448	0.324653	0.184896	0.173611
train	Scab (90)	Scab (90).txt	3	2	Healthy	0.445312	0.333333	0.584491	0.490451	class_wrong	fix	¿Ãµø«ı	ºˆ¡§ øœ∑·	Healthy	0	include	0.445312	0.333333	0.584491	0.490451
train	Scab (94)	Scab (94).txt	1	3	Scab	0.456155	0.680143	0.466898	0.639714	none	keep	¿Ãµø«ı		Disease	0	include	0.456155	0.680143	0.466898	0.639714
train	Scab (96)	Scab (96).txt	1	3	Scab	0.442419	0.663194	0.613426	0.651042	none	keep	¿Ãµø«ı		Disease	0	include	0.442419	0.663194	0.613426	0.651042
train	Scab (96)	Scab (96).txt	2	3	Scab	0.091001	0.760851	0.182002	0.351562	none	keep	¿Ãµø«ı		Disease	0	include	0.091001	0.760851	0.182002	0.351562
train	Scab (97)	Scab (97).txt	1	3	Scab	0.556713	0.605686	0.541088	0.609809	none	keep	¿Ãµø«ı		Disease	0	include	0.556713	0.605686	0.541088	0.609809
val	Alternaria (10)	Alternaria (10).txt	1	0	Alternaria	0.468582	0.371457	0.439494	0.742914	none	keep	¿Ãµø«ı		Disease	0	include	0.468582	0.371457	0.439494	0.742914
val	Alternaria (102)	Alternaria (102).txt	1	0	Alternaria	0.562961	0.46161	0.546552	0.92322	none	keep	¿Ãµø«ı		Disease	1	exclude				
val	Alternaria (104)	Alternaria (104).txt	1	0	Alternaria	0.476651	0.603905	0.761288	0.503353	none	keep	¿Ãµø«ı		Disease	0	include	0.476651	0.603905	0.761288	0.503353
val	Alternaria (111)	Alternaria (111).txt	1	0	Alternaria	0.383359	0.470579	0.432452	0.522135	none	keep	¿Ãµø«ı		Disease	0	include	0.383359	0.470579	0.432452	0.522135
val	Alternaria (126)	Alternaria (126).txt	1	0	Alternaria	0.473079	0.628142	0.542691	0.449123	none	keep	¿Ãµø«ı		Disease	0	include	0.473079	0.628142	0.542691	0.449123
val	Alternaria (134)	Alternaria (134).txt	1	0	Alternaria	0.487847	0.510417	0.703125	0.507812	none	keep	¿Ãµø«ı		Disease	0	include	0.487847	0.510417	0.703125	0.507812
val	Alternaria (134)	Alternaria (134).txt	2	0	Alternaria	0.247541	0.906033	0.495081	0.187934	none	keep	¿Ãµø«ı		Disease	0	include	0.247541	0.906033	0.495081	0.187934
val	Alternaria (138)	Alternaria (138).txt	1	0	Alternaria	0.47338	0.603733	0.633681	0.564236	none	keep	¿Ãµø«ı		Disease	0	include	0.47338	0.603733	0.633681	0.564236
val	Alternaria (157)	Alternaria (157).txt	1	0	Alternaria	0.500672	0.584	0.655781	0.512937	none	keep	¿Ãµø«ı		Disease	0	include	0.500672	0.584	0.655781	0.512937
val	Alternaria (192)	Alternaria (192).txt	1	0	Alternaria	0.389391	0.455227	0.778781	0.675266	none	keep	¿Ãµø«ı		Disease	0	include	0.389391	0.455227	0.778781	0.675266
val	Alternaria (199)	Alternaria (199).txt	1	0	Alternaria	0.487687	0.658352	0.430688	0.683297	none	keep	¿Ãµø«ı		Disease	0	include	0.487687	0.658352	0.430688	0.683297
val	Alternaria (205)	Alternaria (205).txt	1	0	Alternaria	0.667555	0.470016	0.664891	0.940031	none	keep	¿Ãµø«ı		Disease	0	include	0.667555	0.470016	0.664891	0.940031
val	Alternaria (206)	Alternaria (206).txt	1	0	Alternaria	0.560422	0.337273	0.879156	0.634141	ambiguous	drop	¿Ãµø«ı	¿ÃπÃ¡ˆ »Â∏≤	Disease	0	exclude				
val	Alternaria (207)	Alternaria (207).txt	1	0	Alternaria	0.548289	0.425648	0.751016	0.851297	none	keep	¿Ãµø«ı		Disease	0	include	0.548289	0.425648	0.751016	0.851297
val	Alternaria (210)	Alternaria (210).txt	1	0	Alternaria	0.5	0.61507	1	0.769859	none	keep	¿Ãµø«ı		Disease	0	include	0.5	0.61507	1	0.769859
val	Alternaria (217)	Alternaria (217).txt	1	0	Alternaria	0.715164	0.5	0.569672	1	none	keep	¿Ãµø«ı		Disease	0	include	0.715164	0.5	0.569672	1
val	Alternaria (223)	Alternaria (223).txt	1	0	Alternaria	0.636172	0.629133	0.727656	0.741734	none	keep	¿Ãµø«ı		Disease	0	include	0.636172	0.629133	0.727656	0.741734
val	Alternaria (226)	Alternaria (226).txt	1	0	Alternaria	0.404539	0.471453	0.809078	0.478313	none	keep	¿Ãµø«ı		Disease	0	include	0.404539	0.471453	0.809078	0.478313
val	Alternaria (23)	Alternaria (23).txt	1	0	Alternaria	0.573676	0.414424	0.423177	0.703125	none	keep	¿Ãµø«ı		Disease	0	include	0.573676	0.414424	0.423177	0.703125
val	Alternaria (238)	Alternaria (238).txt	1	0	Alternaria	0.523391	0.546125	0.705562	0.640625	none	keep	¿Ãµø«ı		Disease	0	include	0.523391	0.546125	0.705562	0.640625
val	Alternaria (42)	Alternaria (42).txt	1	0	Alternaria	0.498806	0.448061	0.436198	0.687934	none	keep	¿Ãµø«ı		Disease	0	include	0.498806	0.448061	0.436198	0.687934
val	Alternaria (59)	Alternaria (59).txt	1	0	Alternaria	0.433031	0.429897	0.866062	0.526317	none	keep	¿Ãµø«ı		Disease	1	exclude				
val	Alternaria (65)	Alternaria (65).txt	1	0	Alternaria	0.495877	0.577836	0.724826	0.810185	none	keep	¿Ãµø«ı		Disease	1	exclude				
val	Alternaria (66)	Alternaria (66).txt	1	0	Alternaria	0.521918	0.561777	0.564236	0.876447	none	keep	¿Ãµø«ı		Disease	1	exclude				
val	Alternaria (80)	Alternaria (80).txt	1	0	Alternaria	0.578342	0.574942	0.633681	0.815972	none	keep	¿Ãµø«ı		Disease	1	exclude				
val	Alternaria (86)	Alternaria (86).txt	1	0	Alternaria	0.474175	0.508391	0.568576	0.885417	none	keep	¿Ãµø«ı		Disease	1	exclude				
